49;Eurofins USA Chicago, IL Full Time;Computer Support Technician, Tier 2;"Company Description

Eurofins Scientific is an international life sciences company which provides a unique range of analytical testing services to clients across multiple industries. The Group believes it is the world leader in food, environment and pharmaceutical products testing and in agroscience CRO services. It is also one of the global independent market leaders in certain testing and laboratory services for genomics, discovery pharmacology, forensics, advanced material sciences and for supporting clinical studies. In addition, Eurofins is one of the key emerging players in specialty clinical diagnostic testing in Europe and the USA.

In 2020, Eurofins generated total revenues of EUR € 5.4 billion, and has been among the best performing stocks in Europe over the past 20 years.

Job Description

The Regional IT Support Technician IIis responsible for managing daily operations of the service desk, managing the service desk team, representing the team to other stakeholders, and helping to ensure that the service desk is constantly developing and improving.

• Monitors the Helpdesk ticket tracking system to respond to problems identified by users in a timely manner and according to company SLAs.

• Identifies, research, resolves, or escalates technical problems.

• Maintain laptop and desktop computers, including installing and upgrading the operating system, imaging systems, installing, and configuring applications and implementing security best practices.

• Installs, troubleshoots, and supports a wide variety of hardware including Laser Printers, Label Printers, VOIP phones, and Bar Code Scanners.

• Instructs users in the use of equipment and software.

• Identifies and resolves system security issues to include antivirus, spyware & system software updates.

• Provide IT support for all end users as needed.

• Able to react to change productively and handle other essential tasks as assigned.

• Document problems, procedures, and technical how-to docs and creating and publishing knowledge base articles and procedures in our support portal.

• Support local and remote employees and respond to all incidents in a timely, courteous, and efficient manner.

• An ability to work with a geographically distributed team and be able to travel to other locations for scheduled project work or emergency situations.

• Ensure compliance with security and system configuration standards

• Work independently, thoughtfully and have an attention to detail. Working with the Regional IT Manager, the IT Support Specialist will identify new technology trends, upgrades, improvements and trainings in the areas of computer hardware, software, audiovisual, mobility, printing telephony and network connectivity.

This role will not have any direct supervisory responsibility.

Role is M-F, 8am -5pm with overtime as needed.

Qualifications

Basic Minimum Qualifications:
Associates in Computer Science, Information Systems, or other related field preferred or equivalent work-related experience. Experience may substitute for degree.
Authorization to work in the United States without restriction or sponsorship.
Ability to travel is required
Abilityand willingness to participate in after hours on-call rotation
Ideal Candidates will have:
Experience with current and legacy Windows operating systems.
Experience supporting Microsoft Office 2010 or greater; network printing.
Experience in Helpdesk Support in a Windows Active Directory environment.
Must have strong written and verbal communication skills to be able to present to a target audience
Must be able to work flexible hours, including hours beyond the normal schedule when necessary; we operate in a 24x7x365 environment.
Strong troubleshooting skills of very complex systems
Excellent problem-solving skills in resolving issues with complex systems.
Good end user presentation skills. Able to communicate technical information to users in a non-technical manner.
Ability to multitask
Maintain productivity in fast-paced environment
Work with minimal supervision
Possess a strong curiosity and enjoy learning about technology in general. This is a position that will afford exposure to a wide variety of technology and will require continuous learning and skills improvement.

Additional Information

Eurofins Environment Testing Businesses in US are routinely engaged in Federal Contracts. Federal Government vaccination mandates apply to staff working in these businesses. Successful applicants will be required to confirm vaccination status or demonstrate eligibility for medical or religious exemptions prior to commencing employment.

As a Eurofins employee, you will become part of a company that has received national recognition as a great place to work. We offer excellent full-time benefits including comprehensive medical coverage, life and disability insurance, 401(k) with company match, paid holidays, paid time off, and dental and vision options.

To learn more about Eurofins Environment Testing America, please explore our website www.eurofinsus.com/env

Eurofins is a M/F, Disabled, and Veteran Equal Employment Opportunity and Affirmative Action employer.

All your information will be kept confidential according to EEO guidelines.

Eurofins is aM/F, Disabled, and Veteran Equal Employment Opportunity and Affirmative Action employer.

Eurofins Environment Testing Businesses in US are routinely engaged in Federal Contracts. Federal Governmentvaccination mandates apply to staff working in these businesses. Successful applicants will be required to confirm vaccination status or demonstrate eligibility for medical or religious exemptions prior to commencing employment.
  Recommended Skills
Active Directory Group Attention To Detail Communication Computer Architectures Curiosity Help Desk
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 743999791090715-2660
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Active', 'Directory', 'Group', 'Attention', 'To', 'Detail', 'Communication', 'Computer', 'Architectures', 'Curiosity', 'Help', 'Desk']];https://www.careerbuilder.com/job/J3W5ZT6WHZT4PD97LTP
50;S&C Electric Company Chicago, IL Intern;Electrical/Computer Engineering - TBI - Intern;"JOB SUMMARY
S&C Electric Company works to build innovative solutions with the Smart Grid as part of the electric power distribution system.  We are seeking a full-time Summer Intern who would enjoy a fast paced, dynamic team-based work environment. 
The Electronics Hardware team within S&C’s System DesignTechnology & Breakthrough Innovation (TBI) group is actively developing hardware platforms for future products. TBI is at the front-end of new concepts and technology development for S&C. You can expect to have ample opportunities to demonstrate your skills within an agile, communicative, and fun environment. You will be teamed with experienced Engineers to learn, collaborate, and complete projects that tackle real-world problems.  
 The responsibilities of this position include, but are not limited to, the following:
Participate in the design, simulation and troubleshooting of digital, analog, and power circuits
Perform product verification and validation testing
Conduct DFMEA and circuit analyses
Enhance the capabilities of the Hardware Electronics Laboratory
Work cross-functionally to develop advanced electronic designs for the power industry
Learn the basics of electronics design as well as the latest technologies
Learn the basics of electrical power distribution and how technology is used to solve real world problems
Enhance your existing skills and learn new skills through our ongoing projects
To select this job as one of interest to you, at a minimum, you must have the following:
Must be currently enrolled in a full-time degree program and returning to the program after the completion of the internship or Co-Op opportunity
Must have good academic standing as a student at the bachelors or master’s level at an accredited university majoring in Electrical/Computer Engineering or a related major
Knowledge of analog and digital circuits beyond the introductory level
Some experience with general lab equipment (oscilloscope, function generator, DMM)
Knowledge of schematic capturing and modeling/simulation tools is a plus
Knowledge of at least one programming language, including MATLAB,  is a plus
MAJOR PHYSICAL DEMANDS
•       Subject to standing, walking, sitting, bending, reaching, kneeling, pushing, and pulling
•       Work is performed in an office environment
  Recommended Skills
Agile Methodology Communication Computer Engineering Curiosity Electric Power Distribution Electronics Manufacturing
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 100985
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Agile', 'Methodology', 'Communication', 'Computer', 'Engineering', 'Curiosity', 'Electric', 'Power', 'Distribution', 'Electronics', 'Manufacturing']];https://www.careerbuilder.com/job/J3W747769PR681RV081
51;RL Canning, Inc. Chicago, IL, IL Full Time;Network Technician;"What We Do
RL Canning Inc. is a global provider of information technology consulting and managed services. We deliver innovative IT services that offer our customers the flexibility to meet unique business needs and the opportunity to transform and perform through services. Our people, and their capabilities, make a difference and share a passion for excellence and commitment to the customer experience.

Our Mission
Make a difference to our customers with our people, a dedicated team that shares a passion for excellence and commitment to our mission and values.

About the Role
The Network Technician is responsible for providing technical support services to the LAN team as part of the Accelerated Infrastructure Security Response project. Additional support is needed to meet the demands placed upon by various projects/initiatives, critical cyber security implementations, and general demands affecting client operations.


Responsibilities
Manage the installation, configuration, and troubleshooting for the network (LAN) switches.
Understands and can configure and install LAN switch technology for bridging or routing.
Analyze and ensure that events, incidents, and requests are handled according to agreed procedures and service levels, including supporting documentation.
Interact with the internal team, external customers, other service functions, and providers to troubleshoot, communicate status, and resolve issues.
Use knowledge, judgment, and service standards to determine priority and coordinate escalation to support appropriate response and resolution.
Assist with facilitating communications, scheduling, and business requirements.
Required Qualifications
Requires knowledge, skill, and mental development equivalent to four years of college with course work in computer networking, information technology, computer engineering, computer science, or directly related fields, supplemented by three years of professional experience in enterprise-level computer networking support.
Requires extensive knowledge in computer network hardware and software installation and troubleshooting.
Understanding of routing protocols for the LAN and WAN.
Experience configuring and installing routers and switches.
Experience with network management and monitoring tools
Requires working knowledge of project planning and project management and multitasking abilities.  
Requires analytical skills and the ability to troubleshoot complex network problems independently.
Ability to travel.
Who We Are
For over 20 years, we’ve worked with customers from Fortune 1000 companies to Government organizations. What we have learned through this experience is that our customers appreciate our innovative solutions, adaptable services model, and our collaborative approach. We offer a wide range of services and have a broad base of capabilities including, but not limited to the following:
Digital Transformation
IT Service Desk/End User Support
Configuration Management
IT Asset Lifecycle Management
Site Support Services
Project Management
Why Join Us?
We offer a positive and supportive working environment, full benefits including Medical, Dental, Vision, 401K, Life Insurance, short-term disability, and long-term disability, along with six paid holidays, paid time off, and more.

** RL Canning is an Equal Opportunity Employer. All applicants will be afforded equal opportunity without discrimination because of race, color, religion, sex, marital status, national origin or ancestry, age, physical or mental handicap unrelated to ability, or an unfavorable discharge from military service.
Recommended Skills
Circuit Switches Installations (Computer Systems) Network Switches Networking Hardware Troubleshooting (Problem Solving)
Help us improve CareerBuilder by providing feedback about this job:
Report this job
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Circuit', 'Switches', 'Installations', '(Computer', 'Systems)', 'Network', 'Switches', 'Networking', 'Hardware', 'Troubleshooting', '(Problem', 'Solving)']];https://www.careerbuilder.com/job/JD62QD6FM5M47YBB70Y
52;I.Q. Technologies, Inc. Chicago, IL, IL Full Time;I.T. Help Desk Technician;"Job description
At I.Q. Technologies, you have an excellent opportunity to excel your career within a thriving organization. We are looking for a qualified, experienced, and motivated individual to become part of IQ's team today!
The candidate will be responsible for helpdesk support at Client sites as well as for providing remote support to customers as/when needed. Duties include (but not limited to) responding to tickets, diagnosing, and resolving various PC/Desktop technical issues, ticket escalation, support of hardware, software, operating systems, general day to day helpdesk services, and other tasks as assigned by the manager.
Opportunities for you:
I.Q. Technologies offers a great and friendly work environment with competitive salary, and benefit plans.
I.Q. Technologies is an equal opportunity employer. Part of I.Q. Technologies employment process requires that candidates must successfully complete a background and drug check. Resumes are required during the initial application process. Only candidates that fulfill the necessary requirements will be considered/contacted. NO DIRECT CALLS IN REGARD TO THIS POSITION.
Requirements:
General knowledge of Microsoft Active Directory related to user management such as password resets, account management, etc.
Imaging PC’s/Laptops
Basic knowledge of Local Area Networks
Knowledge of Printer/Fax troubleshooting, support, general maintenance
Laptop/Desktop hardware support
Microsoft Office Suite knowledge and troubleshooting know-how (Word, Excel, PowerPoint etc.)
Email client configuration & setup (Outlook, phone email setup, etc.)
Knowledge of helpdesk/ ticketing system
Knowledge of working with Projectors
Basic Knowledge of Telephone systems
Knowledge of Setup/troubleshoot mobile phones
Knowledge of Antivirus/Anti Malware software
Excellent communication skills as candidate will be directly interacting with users at client sites.
Technical troubleshooting skills.
Provide support in troubleshooting desktop software/hardware problems for end users
Resolve technical hardware and software issues
Procuring computer hardware and software
Provide help desk support for hardware problems to manufacturing users
Resolve hardware and software problems
Resolving software and hardware problems
Provide end-user hardware and/or software support
Providing technical assistance to end users by troubleshooting hardware and software issues on computer systems
Resolve end-user hardware/software problems to the end users satisfaction
Resolving hardware and software customer issues
Help resolve any hardware or software problems
Provide end-user software troubleshooting and support
Installing and troubleshooting hardware and software
Provide end-user support to computer users
Troubleshoot hardware and network connectivity issues
Provide assistance and support to end-user software and hardware troubleshooting
Installing hardware and software systems
Diagnose and resolve technical hardware and software issues
Troubleshoot and resolve users' hardware and software issues
Upgrade software on end user computer
Recommended Skills
Customer Service Provide Software Troubleshooting Provide User Support Resolve Technical Issue Technical Support Upgrade Computer Hardware
Help us improve CareerBuilder by providing feedback about this job:
Report this job
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Customer', 'Service', 'Provide', 'Software', 'Troubleshooting', 'Provide', 'User', 'Support', 'Resolve', 'Technical', 'Issue', 'Technical', 'Support', 'Upgrade', 'Computer', 'Hardware']];https://www.careerbuilder.com/job/JD836570M2TFTSCLVNF
53;Cantos Work @ Home Chicago, IL, IL Full-Time/Part-Time;Data Entry Clerk / Remote Work From Home / Part-time & Full-time;"Remote work from home administrative assistant, data entry clerk, typing, customer service representative , get started now.
Thank you for checking us out! Work From Home Data Entry Jobs - Part Time, Full Time

We are seeking individuals who are looking for part time or full time work or side gigs to be connected with companies who are hiring employees directly to work from their homes. You will find both full-time and part-time remote opportunities in a variety of career fields.

Legitimate Work From Home Data Entry Jobs are going to require that you have skills relevant to the position you are applying for. Training is provided based on the position.
JOB REQUIREMENTS
Computer with internet access
Quiet work space away from distractions
Must be able and comfortable to working in an environment without immediate supervision
Ability to read, understand, and follow oral and written instructions.
Data entry or administrative assistant experience is not needed but can be a bonus
We are recruiting those who have a background in health care, ware house worker, delivery drivers, customer service, etc - we welcome all backgrounds so long as you're ready to learn
You must apply on our website only.
Location: Work At Home Positions (Remote)
Employment Type: Part time/full time independent
Career / Skills Level required: Entry Level
Department: Remote work from home data entry
Education: HS Diploma / GED / Entry Level
Experience: Entry Level, none
Typing 25+ words per minute 
You enjoy data entry work and can perform the work from your home or location of choosing (remote work at home job)
Computer with internet access
It is crucial that you be self-motivated and able to follow explicit directions to begin working from home
Self Motivated - you must be 100% able to commit to working with little supervision
Work from home jobs of this nature require Internet and one of the following: Laptop or PC, MAC, or Smart Device - Android or IOS
Ready to get started? Start today and get paid next week.

Thanks for checking us out and we look forward to helping you achieve your goals!

Our folks come from a wide variety of backgrounds like customer service representative, administrative assistant, health care workers, human resources, warehouse workers, car delivery drivers and many more. 
Recommended Skills
Android Or I Os Computer / Laptop Customer Service Data Entry Internet Remote / Work From Home
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: NEWT A11 extra
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Android', 'Or', 'I', 'Os', 'Computer', '/', 'Laptop', 'Customer', 'Service', 'Data', 'Entry', 'Internet', 'Remote', '/', 'Work', 'From', 'Home']];https://www.careerbuilder.com/job/J301BB6V9K28J3F6KV0
54;Certified Mobile Notary Service Chicago, IL Full-Time/Part-Time;Mortgage Loan Closer;"Certified Mobile Notary Service ( certifiedmobilenotaryservice.com ) is seeking someone to fill the position of a Mortgage Loan Closer to work remotely in the U.S. 

PRIMARY RESPONSIBILITIES: 

Reviews/prepares residential loan closing packages to ensure completeness of the information (loan amount, rate, program, etc.), proper disclosures (LE and CD, etc.) and all necessary documentation is present. Corrects inaccuracies in documentation as necessary. 
Coordinates and schedules closings with customers, attorneys, and/or Bank 
personnel. Insures attorneys receive mortgage documents in a timely fashion and follows up with attorneys after the closing. 
Prepares loan disclosures for all files including the Loan Estimate and Closing Disclosure. 
Verifies that disclosures meet state and federal regulations/requirements. 
Ensures timely preparation and mailing of loan correspondence, including loan 
disclosures, adverse action notices, welcome letters, MA housing packages, seminar notifications. 
Courteously communicates with customers, attorneys, appraisers and lending staff. 
May provide information regarding loan status, request additional information or data for application, or assist in solving problems. Ensures that all complaints and problems are handled in an efficient and timely manner. Follows up to ensure that customers are satisfied with resolution and service. 
Aids in preparing a loan file to submission to Processing by stacking the file in the correct order and ordering services as appropriate. 
Performs another department, clerical and administrative duties as may be assigned. 
Demonstrates continual learning by attending industry seminars, webinars, and other 

OTHER RESPONSIBILITIES: 

The above is a description of the ordinary duties of the position. It should be expected that from time to time other duties [both related and unrelated to the above] may be assigned and are therefore required. 

QUALIFICATIONS: 

Requires a high school diploma or equivalent and at least one (1) year of residential lending experience. 
Must possess a high level of accuracy and demonstrated attention-to-detail skills. 
Requires strong communication skills (verbal & written) and excellent phone skills. Ability to hear and communicate with others. 
Must be able to organize and prioritize work independently. 

JOB REQUIREMENTS: Computer and Internet. 

PHYSICAL DEMANDS/CONDITIONS: General office environment. Some lifting and bending required.

Please give us a call at
(405) 568-7539 if you would like to discuss the notary marketing options. 

To expedite your registration submission, you can simply register online by selecting the right options on your application that you are seeking for your notary business. 
Notarize loan documents
Recommended Skills
Computer Skills Good Verbal And Written Communication Skills Mortgage Loans Notary Organizational Skills Possess Basic Real Estate/Escrow/Title Terminology
Help us improve CareerBuilder by providing feedback about this job:
Report this job
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Computer', 'Skills', 'Good', 'Verbal', 'And', 'Written', 'Communication', 'Skills', 'Mortgage', 'Loans', 'Notary', 'Organizational', 'Skills', 'Possess', 'Basic', 'Real', 'Estate/Escrow/Title', 'Terminology']];https://www.careerbuilder.com/job/J4R4FZ6Q2WCV614B5DB
55;Revature Des Plaines, IL Full Time;Entry Level Computer Programmer - No Experience Required;"One day someone is going to ask you where you got your start…This is IT!
With a wide range of Fortune 500 enterprises, government organizations and top systems integrators as our clients, we not only provide you with the skills needed to succeed through an employer-paid training program but will also give you the opportunity to put those skills to use, on projects that matter. .
What We Are Looking For
College degree (Associates or Bachelors)
Must be authorized to work in the US
Strong desire to learn to code – No prior professional experience required. 
A natural problem solver
Strong communication and interpersonal skills
Willing to relocate anywhere in the US – Relocation assistance provided
What We Offer
Competitive salary
Relocation & housing assistance
Health, vision & dental insurance
Paid time off
Industry Certifications
Life Insurance Policy
401k
Mentoring program and ongoing support throughout your entire Revature career
Experience with the largest and most reputable companies in the US
Apply Today. Interviews are going on now.
#SoftwareEngineering
Equal Employment Opportunity
The Company is an equal opportunity employer. We will extend equal opportunity to all individuals without regard to race, religion, color, sex, pregnancy, childbirth or related medical conditions, sexual orientation, gender identity, national origin, disability, age, genetic information, marital status, veteran status, or any other status protected under applicable federal, state, or local laws. This policy applies to all terms and conditions of employment, including but not limited to, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, benefits, compensation and training. If you require an accommodation to work based on any of these protected factors, please notify the Human Resources Department, and the Company will evaluate the request and provide an accommodation in accordance with applicable law.
We seek to comply with all applicable federal, state and local laws related to discrimination and will not tolerate the interference with the ability of any of the Company’s employees to perform their job duties. Our policy reflects and affirms the Company’s commitment to the principles of fair employment and the elimination of all discriminatory practices.
  Recommended Skills
Communication Interpersonal Skills Problem Solving State Ownership
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: FHO1-akdw4ek
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Communication', 'Interpersonal', 'Skills', 'Problem', 'Solving', 'State', 'Ownership']];https://www.careerbuilder.com/job/J3V0H06BHWPQ3BC96DZ
56;Revature Des Plaines, IL Full Time;Computer Programmer;"One day someone is going to ask you where you got your start…This is IT!
With a wide range of Fortune 500 enterprises, government organizations and top systems integrators as our clients, we not only provide you with the skills needed to succeed through an employer-paid training program but will also give you the opportunity to put those skills to use, on projects that matter. .
What We Are Looking For
College degree (Associates or Bachelors)
Must be authorized to work in the US
Strong desire to learn to code – No prior professional experience required. 
A natural problem solver
Strong communication and interpersonal skills
Willing to relocate anywhere in the US – Relocation assistance provided
What We Offer
Competitive salary
Relocation & housing assistance
Health, vision & dental insurance
Paid time off
Industry Certifications
Life Insurance Policy
401k
Mentoring program and ongoing support throughout your entire Revature career
Experience with the largest and most reputable companies in the US
Apply Today. Interviews are going on now.
#SoftwareEngineering
Equal Employment Opportunity
The Company is an equal opportunity employer. We will extend equal opportunity to all individuals without regard to race, religion, color, sex, pregnancy, childbirth or related medical conditions, sexual orientation, gender identity, national origin, disability, age, genetic information, marital status, veteran status, or any other status protected under applicable federal, state, or local laws. This policy applies to all terms and conditions of employment, including but not limited to, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, benefits, compensation and training. If you require an accommodation to work based on any of these protected factors, please notify the Human Resources Department, and the Company will evaluate the request and provide an accommodation in accordance with applicable law.
We seek to comply with all applicable federal, state and local laws related to discrimination and will not tolerate the interference with the ability of any of the Company’s employees to perform their job duties. Our policy reflects and affirms the Company’s commitment to the principles of fair employment and the elimination of all discriminatory practices.
  Recommended Skills
Communication Interpersonal Skills Problem Solving State Ownership
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: FHO1-akdw4bl
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Communication', 'Interpersonal', 'Skills', 'Problem', 'Solving', 'State', 'Ownership']];https://www.careerbuilder.com/job/J3M3F06GGNYK9RQBQQL
57;Revature Des Plaines, IL Full Time;Entry Level Computer Programmer;"One day someone is going to ask you where you got your start…This is IT!
With a wide range of Fortune 500 enterprises, government organizations and top systems integrators as our clients, we not only provide you with the skills needed to succeed through an employer-paid training program but will also give you the opportunity to put those skills to use, on projects that matter. .
What We Are Looking For
College degree (Associates or Bachelors)
Must be authorized to work in the US
Strong desire to learn to code – No prior professional experience required. 
A natural problem solver
Strong communication and interpersonal skills
Willing to relocate anywhere in the US – Relocation assistance provided
What We Offer
Competitive salary
Relocation & housing assistance
Health, vision & dental insurance
Paid time off
Industry Certifications
Life Insurance Policy
401k
Mentoring program and ongoing support throughout your entire Revature career
Experience with the largest and most reputable companies in the US
Apply Today. Interviews are going on now.
#SoftwareEngineering
Equal Employment Opportunity
The Company is an equal opportunity employer. We will extend equal opportunity to all individuals without regard to race, religion, color, sex, pregnancy, childbirth or related medical conditions, sexual orientation, gender identity, national origin, disability, age, genetic information, marital status, veteran status, or any other status protected under applicable federal, state, or local laws. This policy applies to all terms and conditions of employment, including but not limited to, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, benefits, compensation and training. If you require an accommodation to work based on any of these protected factors, please notify the Human Resources Department, and the Company will evaluate the request and provide an accommodation in accordance with applicable law.
We seek to comply with all applicable federal, state and local laws related to discrimination and will not tolerate the interference with the ability of any of the Company’s employees to perform their job duties. Our policy reflects and affirms the Company’s commitment to the principles of fair employment and the elimination of all discriminatory practices.
  Recommended Skills
Communication Interpersonal Skills Problem Solving State Ownership
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: FHO1-akdw4bg
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Communication', 'Interpersonal', 'Skills', 'Problem', 'Solving', 'State', 'Ownership']];https://www.careerbuilder.com/job/J3V5G56XZ0MF8GD1V64
58;Interlake Mecalux Melrose Park, IL Full Time;Logistics Clerk;"Job Description:
The Logistics Clerk role is responsible for preparing bills of lading, scheduling shipments, and maintaining relationships with carriers.
Responsibilities:
Call LTL, FTL, and Flatbed carriers to schedule shipments, meeting ship dates
· Prepare accurate bills of lading and packing slips
· Prepare ship schedule report daily
· Communicate heavily via phone and email regarding shipping status, order status, etc.
· Assist with inventory

Requirements:
         Good understanding of shipping and receiving processes within a manufacturing environment.
        Proficient computer skills (email, internet, MS Excel)
       Strong communication and customer service skills

Recommended Skills
Communication Computer Skills Customer Service Excel Inventory Supply Chain
Help us improve CareerBuilder by providing feedback about this job:
Report this job
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Communication', 'Computer', 'Skills', 'Customer', 'Service', 'Excel', 'Inventory', 'Supply', 'Chain']];https://www.careerbuilder.com/job/JDH2CK717PPJMPF7V61
59;Upper Deck Staffing Company Elk Grove Village, IL Full Time;CNC SETUP OPERATOR;" We are seeking a CNC Operator to become an integral part of our team! Must be willing to work occasional overtime. Must have at least one year of metal fabrication experience - no exceptions.
Responsibilities:
Check work instruction to ensure accurate settings for job to fabricate metal sheets.
Identify and locate proper material thickness and gauge.
Run production as instructed on a variety of machinery and equipment including de-burring equipment.
Visually inspect production for burrs, scratches, rust and other defects.
Check product against sample using tape measure.
Separate rejected product for sorting.
Return all hand tools, gages and parts, etc. to proper storage areas.
Timely and accurate completion of all paperwork associated with the position.
Verify, count and package completed production.
Participate in activities to increase personal skill level, overall departmental processes and product quality.
Maintain organized and clean work area.
Receives, understands and follows all written and oral instruction.
Maintain meet or exceed rating on performance evaluations.
Comply with all company policies and procedures in including safety and attendance requirements.15. Resolve day-to-day issues by working effectively with others.
Other duties required to meet company needs as assigned by Fabrication Supervisor.

Requirements:
1. Ability to learn to speak, read and communicate in English
2. Ability to read and understand blue prints.
3. Basic shop math understanding.
4. Proficient in Mills tubing.
6. Distinguish a variety of raw materials (stainless steel, cold rolled steel, etc.)
7. Operating knowledge of forklift, hoist and crane equipment.
8. Effective communication, teamwork and interpersonal skills.
Required shifts:
Evening
Recommended Skills
Blueprints (Construction) Computer Numerical Control (Cnc) Computer Aided Manufacturing Driving Commercial Vans Operate Cnc Machine Operate Cnc Machinery
Help us improve CareerBuilder by providing feedback about this job:
Report this job
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Blueprints', '(Construction)', 'Computer', 'Numerical', 'Control', '(Cnc)', 'Computer', 'Aided', 'Manufacturing', 'Driving', 'Commercial', 'Vans', 'Operate', 'Cnc', 'Machine', 'Operate', 'Cnc', 'Machinery']];https://www.careerbuilder.com/job/J2S4JS6HJNRCC1884RB
